The depths have been converted from SS-S410S times using 20 second
PREM and have been corrected for upper mantle velocity structure
using HMSL-S06, except with 6 degree blocks rather than 4 degress.
Please see Houser et al. (2008) Determination and analysis of long-wavelength transition zone structure using SS precursors, GJI, 174, 178-194. for details
 longitude  latitude  depth from average (km)  error (km)  average depth (km)
  137.899994  57.2000008  4.84197998  3.44911194  410.48761
  148.300003  57.0999985  14.5383301  4.66914368  410.48761
  157.699997  57.2999992  6.81878662  1.94876099  410.48761
  166.5  57.5  1.80957031  1.5582428  410.48761
  174.600006  56.5999985 -5.68835449  1.54379272  410.48761
  182.5  52.2999992 -2.60549927  1.53916931  410.48761
  192.800003  52.2000008 -1.84979248  1.5859375  410.48761
  199.899994  51.7999992 -2.43197632  2.30838013  410.48761
  207.199997  52.7999992  5.31307983  4.59393311  410.48761
  218.100006  51.9000015 -7.33990479  5.79862976  410.48761
  223.800003  51.7000008 -11.0345459  2.68955994  410.48761
  232.899994  51.5999985  4.78262329  5.26956177  410.48761
  240.899994  52.0999985 -6.54425049  2.78892517  410.48761
  249.899994  53.2999992  1.48526001  4.41304016  410.48761
  258.200012  52.9000015 -3.32992554  4.86930847  410.48761
  264.799988  51.7999992 -11.1448669  5.52767944  410.48761
  274.200012  52.7000008  2.04443359  2.89248657  410.48761
  277.600006  53.5  2.48544312  3.45231628  410.48761
  291.799988  53.0999985  7.35018921  6.46310425  410.48761
  299.100006  51.5  1.39712524  2.47953796  410.48761
  308.  52.7999992 -1.82110596  3.30293274  410.48761
  313.5  53.2999992 -4.65710449  6.34014893  410.48761
  324.600006  52.9000015 -12.8447266  7.50531006  410.48761
  330.600006  52.5999985 -11.7028809  6.87417603  410.48761
  339.200012  53.5 -9.08850098  5.67536926  410.48761
  347.299988  53. -15.5448303  12.2122803  410.48761
  354.399994  53. -8.61099243  5.08863831  410.48761
  5.30000019  52.7999992  9.30221558  13.1563568  410.48761
  11.6999998  52.4000015  7.02563477  9.36355591  410.48761
  22.7999992  52.7000008  4.39941406  30.8654633  410.48761
  27.7999992  51.5 -6.34481812  7.75436401  410.48761
  34.9000015  52.2000008 -2.11178589  12.4885101  410.48761
  45.7999992  54.0999985  0.487304688  3.96569824  410.48761
  51.  54.5999985  1.33859253  11.1684875  410.48761
  59.9000015  50.  3.75137329  20.3977661  410.48761
  70.1999969  50.5  9.6126709  9.87420654  410.48761
  76.8000031  51.2000008  11.2123413  21.2562866  410.48761
  87.  53.2999992 -0.481567383  3.48918152  410.48761
  94.5  52.2999992 -1.20703125  19.5110931  410.48761
  101.900002  50.5999985 -13.3456726  15.3067322  410.48761
  111.699997  50.5  0.662719727  4.43392944  410.48761
  118.800003  50.2999992  3.5161438  6.01313782  410.48761
  129.100006  51.0999985  6.02142334  2.44995117  410.48761
  134.399994  51.4000015  7.32043457  2.1786499  410.48761
  143.5  51.7000008  6.87756348  2.42205811  410.48761
  151.100006  52.5  6.25787354  3.77110291  410.48761
  160.899994  52.0999985  2.98587036  2.00112915  410.48761
  168.  52.7000008 -0.768249512  1.65100098  410.48761
  176.5  52.5 -4.36947632  1.15075684  410.48761
  182.100006  47.7999992  2.63290405  1.8243866  410.48761
  191.600006  47.  2.66253662  1.76585388  410.48761
  196.600006  48.0999985 -1.03231812  2.02883911  410.48761
  204.600006  47.7000008  6.19842529  2.92222595  410.48761
  214.100006  47.7000008  11.0345459  3.84637451  410.48761
  220.600006  48.2000008 -5.03033447  2.52391052  410.48761
  226.800003  47.0999985  0.252044678  2.53262329  410.48761
  235.300003  47.9000015  2.95620728  3.20858765  410.48761
  241.100006  48.0999985 -13.6241455  12.5725098  410.48761
  249.100006  47.5999985 -18.8818665  6.09463501  410.48761
  256.600006  47. -13.9032593  2.33879089  410.48761
  264.100006  48.2999992 -5.37405396  8.5541687  410.48761
  272.600006  48.5999985  2.6914978  4.36407471  410.48761
  275.899994  48.4000015  7.4090271  3.95248413  410.48761
  287.5  48.0999985  8.11871338  26.7782135  410.48761
  296.299988  48.2000008 -3.32992554  4.26403809  410.48761
  301.  48.7000008  0.164031982  2.35638428  410.48761
  310.700012  48.5999985  5.22463989  5.30131531  410.48761
  314.799988  48.2000008  5.4906311  17.2518311  410.48761
  325.299988  47.9000015 -13.5132751  7.25083923  410.48761
  330.299988  47.7999992 -8.46981812  3.67449951  410.48761
  337.200012  47.4000015 -4.97259521  9.48266602  410.48761
  344.700012  48. -15.6002502  35.8238373  410.48761
  351.899994  47.9000015 -6.31610107  34.7509918  410.48761
  358.399994  48. -10.3484802  22.3879242  410.48761
  6.9000001  49.  9.36184692  14.1862183  410.48761
  15.1999998  47. -10.0411682  23.9484711  410.48761
  23.8999996  48.7000008 -0.885559082  51.7375946  410.48761
  27.8999996  48.7999992 -2.16973877  28.0180359  410.48761
  34.7000008  47.9000015 -16.5744019  5.9879303  410.48761
  46.5999985  47.4000015 -5.34588623  11.9941559  410.48761
  52.5999985  47.2999992  3.5741272  6.85632324  410.48761
  58.2999992  47.7999992  7.46853638  10.8979034  410.48761
  66.6999969  47.2999992  17.6047363  9.64941406  410.48761
  73.9000015  47.0999985  15.1034241  62.1421967  410.48761
  79.5  46.0999985  4.54647827  15.7444458  410.48761
  88.6999969  46.7000008  13.0229187  9.13238525  410.48761
